datetime,market_cap_other,market_volume_other
2014-07-15T21:17:00.000Z,8658010112.0,16443000.0
2014-07-16T21:17:00.000Z,8593089536.0,19267200.0
2014-07-17T21:17:00.000Z,8705739776.0,23703400.0
2014-07-18T21:17:00.000Z,8769130496.0,21239300.0
2014-07-19T21:17:00.000Z,8782839808.0,13275600.0
2014-07-20T21:17:00.000Z,8707349504.0,10155800.0
2014-07-21T21:17:00.000Z,8722950144.0,14947200.0
2014-07-22T21:17:00.000Z,8716529664.0,14713200.0
2014-07-23T21:17:00.000Z,8676410368.0,15415900.0
2014-07-24T21:17:00.000Z,8408220160.0,26717200.0
2014-07-25T21:17:00.000Z,8405440000.0,19506000.0
2014-07-26T21:17:00.000Z,8337290240.0,14750100.0
2014-07-27T21:17:00.000Z,8333579776.0,12083600.0
2014-07-28T21:17:00.000Z,8221109760.0,24366100.0
2014-07-29T21:17:00.000Z,8183510016.0,15592500.0
2014-07-30T21:17:00.000Z,8004400128.0,18792100.0
2014-07-31T21:17:00.000Z,8219570176.0,30676500.0
2014-08-01T21:17:00.000Z,8378999808.0,23987100.0
2014-08-02T21:17:00.000Z,8274370048.0,12927900.0
2014-08-03T21:17:00.000Z,8233650176.0,11274900.0
2014-08-04T21:17:00.000Z,8251080192.0,14032500.0
2014-08-05T21:17:00.000Z,8186480128.0,14891400.0
2014-08-06T21:17:00.000Z,8179780096.0,13851600.0
2014-08-07T21:17:00.000Z,8253309952.0,17250100.0
2014-08-08T21:17:00.000Z,8303969792.0,15903100.0
2014-08-09T21:17:00.000Z,8236460032.0,14224000.0
2014-08-10T21:17:00.000Z,8249699840.0,10363700.0
2014-08-11T21:17:00.000Z,8035180032.0,21545000.0
2014-08-12T21:17:00.000Z,7902459904.0,26185000.0
2014-08-13T21:17:00.000Z,7526349824.0,35133800.0
2014-08-14T21:17:00.000Z,7108789760.0,43156000.0
2014-08-15T21:17:00.000Z,6932950016.0,30323400.0
2014-08-16T21:17:00.000Z,7195820032.0,25523300.0
2014-08-17T21:17:00.000Z,6802939904.0,29755900.0
2014-08-18T21:17:00.000Z,6331010048.0,60288700.0
2014-08-19T21:17:00.000Z,6683469824.0,49765000.0
2014-08-20T21:17:00.000Z,7163019776.0,57629500.0
